Word,Most_Similar_Word
томный,[]
рейнеке,[]
хлеб,[]
зрелище,[]
рекламист,[]
обернуться,"[('<unk>', 0.728193461894989), ('мюнхгаузный', 0.7159537672996521)]"
снискать,[]
изящно,"[('<unk>', 0.7727788090705872), ('воздушно', 0.7491809129714966), ('сани', 0.7334710955619812), ('алан', 0.7316130995750427), ('кенгуру', 0.7307245135307312), ('туляремия', 0.7241923213005066), ('клюв', 0.7206112146377563), ('удалой', 0.7164278626441956), ('нанолитография', 0.713123619556427), ('мамонт', 0.7027892470359802)]"
пунктуационный,"[('орфографический', 0.8549423813819885)]"
трёхкратный,[]
социогуманитарный,[]
онтологический,[]
мрамор,"[('туляремия', 0.7534521818161011), ('<unk>', 0.7415991425514221), ('мюнхгаузный', 0.7010722160339355)]"
изобиловать,[]
голевой,[]
нападать,[]
засчитать,[]
обновиться,[]
откладывать,[]
животноводство,[]
возводиться,[]
фокусировать,[]
безразличный,[]
утепление,[]
четвероногий,[]
покормить,[]
моб,"[('флёша', 0.8203863501548767)]"
оценочный,[]
пробить,[]
выручить,[]
оспаривать,[]
атака,[]
ничейный,[]
правоприменительный,[]
пронизывать,[]
конституционалист,[]
видеодоклад,[]
пилотажный,[]
психофизический,[]
отсталость,"[('умственный', 0.8659121990203857)]"
обязывать,[]
форвард,[]
реабилитироваться,[]
метровый,[]
проигрывать,[]
отрезок,[]
фактологический,[]
извлечь,[]
делопроизводственный,[]
неоднозначность,[]
породить,[]
болотный,"[('носорог', 0.712842583656311)]"
двухтомник,[]
спектрометрия,[]
ямр,[]
нотариат,[]
сделка,[]
беспилотный,[]
эласмозаврида,[]
бельгийский,[]
эласмозавр,[]
плезиозавр,"[('мозазавр', 0.873091995716095)]"
позднемеловый,[]
раннемеловой,[]
альба,[]
демон,[]
утолить,"[('печаль', 0.8822326064109802)]"
роскошный,[]
корка,[]
очистить,[]
плечевой,"[('артерия', 0.8562087416648865)]"
опасно,"[('неисправный', 0.7006076574325562)]"
истец,"[('ответчик', 0.7063744068145752)]"
ответчик,"[('истец', 0.7063743472099304)]"
видеться,[]
голодный,[]
покровитель,[]
врать,[]
дорожить,[]
тургенев,[]
тимбилдинг,[]
радушный,[]
морковь,"[('туляремия', 0.7021096348762512)]"
вешать,"[('скворечник', 0.8561654090881348)]"
терагерцевой,[]
дискуссионность,[]
физвоспитание,[]
ступать,[]
моу,"[('сош', 0.8713892698287964)]"
продовольственный,[]
правотворчество,"[('правоприменение', 0.8075157999992371)]"
ценопопуляция,[]
водительский,[]
искажённый,[]
скоротечность,[]
проецировать,[]
терпеть,[]
вращение,[]
спектрометр,[]
приблизительный,[]
юниорский,[]
подрегион,[]
фосфогипс,[]
реформация,[]
шатёр,[]
кинодокументалист,[]
улыбаться,[]
откровение,[]
пригодность,[]
снаряжение,"[('альпинистский', 0.7342155575752258)]"
многодневный,[]
франко,[]
десятиклассник,[]
силанизировать,[]
микотоксин,[]
делить,[]
пожертвовать,[]
стилевой,[]
композиционный,[]
милосердие,[]
перу,[]
рискнуть,[]
собранность,[]
разослать,[]
прихопёрье,[]
докладчица,[]
эксплуатировать,[]
иероглиф,[]
редакторский,[]
скреп,[]
фотожурналист,[]
благоустраивать,[]
юрта,"[('мавзолей', 0.7285346388816833)]"
обмундирование,[]
коалиция,[]
развенчание,[]
перехват,[]
вёрстка,[]
нанобиофотоник,[]
низкоразмерный,[]
поляризационный,[]
электромагнетизм,[]
субмиллиметровый,[]
акустика,[]
праведный,[]
усердный,[]
одаривать,[]
угаснуть,[]
нейродинамика,[]
аткарский,[]
кедровый,"[('бочка', 0.8923063278198242)]"
лиственница,[]
жалоба,"[('кассационный', 0.7301695346832275)]"
подсчитывать,[]
обаяние,[]
несгибаемый,[]
требовательность,[]
единовременный,[]
подружиться,[]
отнять,[]
недоставать,[]
антитеррористический,[]
несправедливость,[]
сталинград,[]
брестский,"[('крепость', 0.7425354719161987)]"
корреляция,[]
табуретка,[]
крутить,[]
клик,[]
говорящий,[]
ялтинский,[]
взор,[]
приковывать,[]
несовершенство,[]
хлебный,[]
неразрешимый,[]
накормить,[]
ивента,[]
есенинский,[]
таракан,"[('затаиться', 0.7345142364501953)]"
двадцатый,[]
красноярский,[]
герцен,"[('<unk>', 0.7812111377716064), ('нестись', 0.757340669631958), ('оюзректор', 0.7563797831535339), ('ресурсцентр', 0.7514632940292358), ('постметафизический', 0.7484586238861084), ('вкмп', 0.731979250907898), ('кик', 0.73137366771698), ('дубовый', 0.7216285467147827), ('вак', 0.7199776768684387), ('великан', 0.7151837944984436)]"
краб,[]
пила,[]
коралл,[]
ядовитый,[]
ракообразный,"[('панцирь', 0.7271208167076111)]"
черепаха,"[('львёнок', 0.7525675296783447)]"
стезя,[]
комендант,[]
отсрочка,[]
добросовестность,[]
подготовленность,[]
имитация,[]
фреймовый,[]
биолого,[]
бродяга,[]
невизуальный,[]
камерата,[]
подозрение,[]
докладывать,[]
гиа,[]
пробег,[]
евангелие,[]
евангелист,"[('апостол', 0.8837877511978149)]"
вакуум,[]
кардиология,[]
детекции,[]
полиграф,[]
заминка,[]
согреться,[]
приседание,[]
растяжка,[]
доверить,[]
психодиагностический,[]
психотехнология,[]
интриговать,[]
верификация,[]
пятиборье,[]
кузница,[]
словарный,"[('запас', 0.718636691570282)]"
воззрение,[]
прабабушка,[]
прадедушка,[]
садик,[]
стафилококк,[]
объявляться,[]
покрываться,[]
